ID		from		to
874	;	4295867357	;	5038060367
875	;	4295867357	;	5001103467
876	;	4295867357	;	4296740944
877	;	4295867357	;	4295903068
878	;	4295867357	;	4295890739
879	;	4295867357	;	5046039105
880	;	4295867357	;	4295900173
881	;	4295867357	;	4295877428
882	;	4295867357	;	4296319896
883	;	4295867357	;	4295867376
884	;	4295867357	;	5068485821
885	;	4295867357	;	4296468188
886	;	4295867357	;	4295875407
887	;	4295867357	;	4295891362
888	;	4295867357	;	4295867385
889	;	4295867357	;	4295955155
890	;	4295874865	;	5043462703
891	;	5076101034	;	4296373211
892	;	5064650628	;	5037143593
893	;	5064650628	;	5001167004
894	;	4295869983	;	4295905494
895	;	4295869983	;	4295902984
896	;	4295869983	;	5051775617
897	;	4295869983	;	4295903487
898	;	4295869983	;	5050714881
899	;	4295869983	;	5040195331
900	;	4295869983	;	5000629076
901	;	4295869983	;	4295884955
902	;	4295870332	;	4295872094
903	;	4295870332	;	4295907168
904	;	4295870332	;	5000722311
905	;	4295870332	;	4295868416
906	;	4295870332	;	4295904853
907	;	4295870332	;	4295915385
908	;	4295870332	;	4295896661
909	;	4295870332	;	5037852371
910	;	4295870332	;	4295994150
911	;	4295870332	;	4295899948
912	;	4295870332	;	5043416261
913	;	4295870332	;	5038910332
914	;	4295870332	;	4295906179
915	;	4295870332	;	5038054958
916	;	4295870332	;	4295869983
917	;	4295870332	;	4296877755
918	;	4295870332	;	4296288112
919	;	4295870332	;	4295908573
920	;	4295870332	;	4295890035
921	;	4295870332	;	4295894740
922	;	4295870332	;	4296841975
923	;	4295870332	;	4295890327
924	;	4295870332	;	4295902158
925	;	4295870332	;	4295892925
926	;	4295870332	;	5039190104
927	;	4295870332	;	4295870171
928	;	4295894791	;	4295949766
929	;	4295875832	;	4295904788
930	;	4295875832	;	4295914097
931	;	4298449570	;	8589934212
932	;	5034845523	;	5035093743
933	;	4295894074	;	4295890634
934	;	4295894074	;	4295894770
935	;	4295894074	;	4295905494
936	;	4295894074	;	4295903247
937	;	4295894074	;	5055473879
938	;	4295865911	;	4295866474
939	;	4295865911	;	4296726973
940	;	4295865911	;	4295888525
941	;	4295890904	;	5059041162
942	;	4295890904	;	4296172324
943	;	4295890904	;	4295890823
944	;	4295890904	;	4297826495
945	;	5057957727	;	5050714881
946	;	5057957727	;	4295914059
947	;	5057957727	;	5050948037
948	;	5057957727	;	5047642214
949	;	5057957727	;	5000055834
950	;	5000759495	;	5047442275
951	;	5000041150	;	4295867045
952	;	5000041150	;	4295898951
953	;	5000041150	;	4295894725
954	;	5000041150	;	4296555324
955	;	5000041150	;	5055475775
956	;	5000041150	;	4296471926
957	;	5000041150	;	5057831617
958	;	5000041150	;	5000001629
959	;	5000041150	;	5000417463
960	;	5000041150	;	4295867205
961	;	5000041150	;	4295875798
962	;	4298014978	;	4295859421
963	;	4298014978	;	5000056001
964	;	4295867230	;	4297005770
965	;	4295890022	;	5001067523
966	;	5000030355	;	4295869259
967	;	5000030355	;	5035525738
968	;	5000040066	;	5000072277
969	;	5000040066	;	4295866434
970	;	5000040066	;	4297319912
971	;	4295890779	;	4295861779
972	;	4295889502	;	4295894740
973	;	4295889502	;	4295860642
974	;	4295889287	;	4295891811
975	;	4295889287	;	4295894740
976	;	4295889287	;	4295889513
977	;	4295889287	;	4295912846
978	;	4295889287	;	5001298529
979	;	4295889287	;	4295889554
980	;	4295875798	;	4295863358
981	;	4295875798	;	4295866012
982	;	4295875798	;	4295896494
983	;	4295875798	;	4295903052
984	;	4295875798	;	4295860098
985	;	4295875798	;	4295906241
986	;	4295875798	;	4295875735
987	;	4295875798	;	4295904341
988	;	4295875798	;	4295863328
989	;	4295875798	;	4295863338
990	;	4295875798	;	4295859763
991	;	4295866806	;	4295869198
992	;	4295866806	;	5039983760
993	;	4295866806	;	4297866296
994	;	4295866806	;	4295887074
995	;	4295866806	;	4295904951
996	;	4295866806	;	4295858552
997	;	4295866806	;	5000094200
998	;	4295866806	;	4295899948
999	;	4295866806	;	4295907168
1000	;	4295866806	;	4295859347
1001	;	4295866806	;	4295903289
1002	;	4295866806	;	4297171860
1003	;	4295866806	;	4295889892
1004	;	4295866806	;	4295904901
1005	;	4295866806	;	4295896494
1006	;	4295866806	;	4295867045
1007	;	4295866806	;	4295885689
1008	;	4295866806	;	4295868248
1009	;	4295866806	;	4295873202
1010	;	4295866806	;	4295893471
1011	;	4295866806	;	4295889967
1012	;	4295866806	;	4295905494
1013	;	4295866806	;	5000041150
1014	;	4295866806	;	4295914275
1015	;	4295866806	;	4295892089
1016	;	4295866806	;	4295873910
1017	;	4295866806	;	5000004542
1018	;	4295866806	;	5001170594
1019	;	4295875633	;	4295875616
1020	;	4295875633	;	5000061603
1021	;	4295875633	;	4295894740
1022	;	4295875633	;	4295885039
1023	;	4295875633	;	5035094814
1024	;	4295875633	;	4295885689
1025	;	4295875633	;	4295912121
1026	;	4295875633	;	5000071778
1027	;	4295875633	;	4295887074
1028	;	4295875633	;	4296718376
1029	;	4295875633	;	5000057716
1030	;	4295875633	;	4298052255
1031	;	4295875633	;	4295912253
1032	;	4295875633	;	5037128948
1033	;	4295875633	;	4295875615
1034	;	4295875633	;	4295889563
1035	;	4295875633	;	4295895187
1036	;	4295875633	;	4295894176
1037	;	4295875633	;	4295864455
1038	;	4295875633	;	4295904557
1039	;	4295875633	;	5000057422
1040	;	4295875633	;	4295916203
1041	;	4295875633	;	5040706141
1042	;	5001428097	;	5050273032
1043	;	5001428097	;	5037343840
1044	;	5001428097	;	5076393641
1045	;	5001428097	;	4295895427
1046	;	5001428097	;	5000451252
1047	;	5001428097	;	4295904450
1048	;	4298313842	;	4296497965
1049	;	4298313842	;	4295888575
1050	;	4298313842	;	4295894786
1051	;	4298313842	;	5037844900
1052	;	4295885689	;	4295894740
1053	;	4295885689	;	5034844193
1054	;	4295885689	;	5037653855
1055	;	4295885689	;	5046039540
1056	;	4295885689	;	4295904557
1057	;	4295885689	;	5036398194
1058	;	4295885689	;	5001182000
1059	;	4295885689	;	5000771393
1060	;	4295885689	;	4296627232
1061	;	4295885689	;	5001681147
1062	;	4295885689	;	4295885039
1063	;	4295885689	;	4295875633
1064	;	4295885689	;	4295859763
1065	;	4295885689	;	4296555324
1066	;	4295885689	;	4295880516
1067	;	4295885689	;	4295887074
1068	;	4295885689	;	4295886466
1069	;	4295885689	;	4297698313
1070	;	4295885689	;	4295872661
1071	;	4295885689	;	5037960567
1072	;	4295885689	;	5001078762
1073	;	4295885689	;	4295894725
1074	;	4295885689	;	4295872490
1075	;	4295885689	;	4295907446
1076	;	4295885689	;	4295907168
1077	;	4295885689	;	5000067369
1078	;	4295885689	;	4295912121
1079	;	4295885689	;	5035502663
1080	;	4295885689	;	4297247778
1081	;	4295885689	;	4295859007
1082	;	4295885689	;	4295894191
1083	;	4295885689	;	5035897083
1084	;	4295885689	;	5001170594
1085	;	4295885689	;	5000013139
1086	;	4295885689	;	4295869198
1087	;	4295885689	;	4295903051
1088	;	4295885689	;	5074784463
1089	;	4295885689	;	4296540346
1090	;	4295885689	;	4295898008
1091	;	4295885689	;	4295875616
1092	;	4295885689	;	4297267897
1093	;	4295885689	;	4295866806
1094	;	4295885689	;	5000040917
1095	;	4295885689	;	4295886181
1096	;	4295885689	;	5000032594
1097	;	4295885689	;	4295856048
1098	;	4295885689	;	4298159457
1099	;	4295885689	;	4295890743
1100	;	4295885689	;	5001080301
1101	;	4295885689	;	5037128948
1102	;	4295885689	;	5001621500
1103	;	4295885689	;	5000880968
1104	;	4295885689	;	5000694294
1105	;	4295885689	;	5035094814
1106	;	4295885689	;	4295856055
1107	;	4295885689	;	5037351437
1108	;	4295885689	;	4295894827
1109	;	4295885689	;	5037349339
1110	;	4295885689	;	4295885516
1111	;	4295890008	;	4295904853
1112	;	4295890008	;	4295873022
1113	;	4295890008	;	4295871523
1114	;	4295890008	;	5000052904
1115	;	4295890008	;	4295887317
1116	;	4295890008	;	4296309931
1117	;	4295890008	;	4295866480
1118	;	4295890008	;	4295877094
1119	;	4295890008	;	4295890615
1120	;	4295890008	;	4295900188
1121	;	4295890008	;	5000062703
1122	;	4295890008	;	4295885638
1123	;	4295890008	;	4295890327
1124	;	4295890008	;	4295911976
1125	;	4295890008	;	4295896661
1126	;	4295890008	;	4295890973
1127	;	4295890008	;	4295870332
1128	;	4295890008	;	4295874580
1129	;	4295890008	;	4295904966
1130	;	4295890008	;	5000045921
1131	;	4295890008	;	4295857009
1132	;	4295890008	;	4295905181
1133	;	4295890008	;	4295873443
1134	;	4295890008	;	4296712334
1135	;	4295890008	;	5000450135
1136	;	4295890008	;	4295887158
1137	;	4295890008	;	4295865537
1138	;	4295890008	;	4295868416
1139	;	4295890008	;	5034898379
1140	;	4295890008	;	4295915385
1141	;	4295890008	;	4295895409
1142	;	4295890008	;	4295880577
1143	;	4295890008	;	4296416198
1144	;	4295890008	;	5000708211
1145	;	4295890008	;	4298007723
1146	;	4295890008	;	4295891757
1147	;	4295890008	;	4295914547
1148	;	4295890008	;	4296830516
1149	;	4295890008	;	4295890351
1150	;	4295890008	;	4295875180
1151	;	4295890008	;	4295861769
1152	;	4295890008	;	4295859135
1153	;	4295890008	;	5000154273
1154	;	4295890008	;	4295890035
1155	;	4295890008	;	4295871939
1156	;	4295890008	;	4295955772
1157	;	4295890008	;	5000676964
1158	;	4295890008	;	4297883520
1159	;	4295890008	;	4296618016
1160	;	4295890008	;	4295902449
1161	;	4295890008	;	4295873421
1162	;	4295890008	;	4295908158
1163	;	4295890008	;	4295865240
1164	;	4295890008	;	4295889745
1165	;	4295890008	;	4295863330
1166	;	4295890008	;	5057817278
1167	;	4295890008	;	5019896138
1168	;	4295890008	;	5000056385
1169	;	4295890008	;	4295879813
1170	;	4295890008	;	4295866221
1171	;	4295890008	;	4296021020
1172	;	4295890008	;	4298008742
1173	;	4295890008	;	4295943298
1174	;	4295890008	;	5034172240
1175	;	4295890008	;	4296537668
1176	;	4295890008	;	4295907043
1177	;	4295890008	;	4296110367
1178	;	4295890008	;	5062049533
1179	;	4295890008	;	5000349792
1180	;	4295890008	;	5061332840
1181	;	4295890008	;	4295888681
1182	;	4295890008	;	5001114876
1183	;	4295890008	;	4295886936
1184	;	4295890008	;	4295887355
1185	;	4295890008	;	5037852371
1186	;	4295890008	;	4296783237
1187	;	4295890008	;	8589934212
1188	;	4295890008	;	5001109806
1189	;	4295890008	;	4295861317
1190	;	4295890008	;	4295861231
1191	;	4295890008	;	4295881372
1192	;	4295890008	;	5040172351
1193	;	4295890008	;	4296215039
1194	;	4295890008	;	4295882936
1195	;	4295890008	;	5037352154
1196	;	4295890008	;	4295860591
1197	;	4295890008	;	4295902864
1198	;	4295890008	;	4295908615
1199	;	4295890008	;	4298264355
1200	;	4295890008	;	5000636618
1201	;	4295890008	;	4298146400
1202	;	4295890008	;	4295859051
1203	;	4295890008	;	5037616816
1204	;	4295890008	;	4296767433
1205	;	4295890008	;	4295874775
1206	;	4295890008	;	4297894002
1207	;	4295890008	;	4295884344
1208	;	4295890008	;	4296995090
1209	;	4295890008	;	4295859385
1210	;	4295890008	;	4295859972
1211	;	4295890008	;	5039585776
1212	;	4295890008	;	4295905947
1213	;	4295890008	;	4295887076
1214	;	4295890008	;	4295886938
1215	;	4295890008	;	5000799441
1216	;	4295890008	;	5040437677
1217	;	4295890008	;	4295906251
1218	;	4295890008	;	4296757955
1219	;	4295890008	;	4298111679
1220	;	4295890008	;	4297558057
1221	;	4295890008	;	5046624728
1222	;	4295890008	;	4296807565
1223	;	4295890008	;	4295883974
1224	;	4295890008	;	4295904307
1225	;	4295890008	;	4295884844
1226	;	4295890008	;	4295871412
1227	;	4295890008	;	4297769928
1228	;	4295890008	;	4297255184
1229	;	4295890008	;	4295915365
1230	;	4295890008	;	4297942074
1231	;	4295890008	;	5000661692
1232	;	4295890008	;	4295865940
1233	;	4295890008	;	4295893648
1234	;	4295890008	;	5035550168
1235	;	4295890008	;	5040045482
1236	;	4295890008	;	4296192102
1237	;	4295890008	;	5000458553
1238	;	4295890008	;	4295894877
1239	;	4295890008	;	5000884596
1240	;	4295890008	;	4297875295
1241	;	4295890008	;	4295889511
1242	;	4295890008	;	4295884308
1243	;	4295890008	;	5035467503
1244	;	4295890008	;	4297045017
1245	;	4295890008	;	4295881132
1246	;	4295890008	;	5037655096
1247	;	4295890008	;	5001400697
1248	;	4295890008	;	4295878634
1249	;	4295890008	;	4295859396
1250	;	4295890008	;	5043321284
1251	;	4295890008	;	5037433728
1252	;	4295890008	;	5000059290
1253	;	4295890008	;	4295891081
1254	;	4295890008	;	4297204554
1255	;	4295890008	;	5067494560
1256	;	4295890008	;	4295884511
1257	;	4295890008	;	4296819906
1258	;	4295890008	;	5000185773
1259	;	4295890008	;	5000402845
1260	;	4295890008	;	5038910332
1261	;	4295890008	;	5000012458
1262	;	4295890008	;	5038061248
1263	;	4295890008	;	5000227152
1264	;	4295890008	;	4295884190
1265	;	4295890008	;	5000209442
1266	;	4295890008	;	5035154985
1267	;	4295890008	;	5038034116
1268	;	4295890008	;	4295900135
1269	;	4295890008	;	5001114659
1270	;	4295867261	;	4295875513
1271	;	4295867261	;	5040759857
1272	;	4295859223	;	4295860645
1273	;	5037433929	;	4295867387
1274	;	5037433929	;	5037631124
1275	;	5042958012	;	5064690523
1276	;	5045517379	;	5064645918
1277	;	5045517379	;	4296025949
1278	;	5000074393	;	4297403642
1279	;	5000074393	;	4295869233
1280	;	5000074393	;	4298488398
1281	;	5000074393	;	4297384194
1282	;	5000074393	;	5000474462
1283	;	5000074393	;	4295869049
1284	;	5068477440	;	8589934563
1285	;	5068477440	;	4295905897
1286	;	5068477440	;	4295881034
1287	;	5068477440	;	4295877353
1288	;	4295887138	;	4298039025
1289	;	4295887138	;	4295869671
1290	;	4295887138	;	4298464085
1291	;	4295894507	;	5040942455
1292	;	4295894507	;	4295890232
1293	;	4295894507	;	4295915633
1294	;	4295894507	;	4296381540
1295	;	4295894507	;	4296408373
1296	;	4295894507	;	5000067632
1297	;	4295894507	;	4296957737
1298	;	4295868248	;	4295869244
1299	;	4295868248	;	4295867376
1300	;	4295868248	;	4295903068
1301	;	4295868248	;	4295877341
1302	;	4295868248	;	4295867385
1303	;	4295868248	;	5043319761
1304	;	4295868248	;	4295869227
1305	;	4295868248	;	4295881548
1306	;	4295868248	;	4295869694
1307	;	4295868248	;	4295865181
1308	;	4295868248	;	4295889873
1309	;	5048024162	;	5000066221
1310	;	5048024162	;	4296658448
1311	;	5048024162	;	5043319761
1312	;	5048024162	;	4297866296
1313	;	5048024162	;	4298158448
1314	;	5048024162	;	4298319259
1315	;	4295866494	;	5041746551
1316	;	4295866494	;	4295886976
1317	;	4295866494	;	5037653855
1318	;	4295866494	;	5000600179
1319	;	4295866494	;	4295866378
1320	;	5001439044	;	4295905915
1321	;	5001439044	;	4295905108
1322	;	5001439044	;	4295905460
1323	;	4295869203	;	4295905108
1324	;	4295869203	;	5001439044
1325	;	4295869203	;	4295899787
1326	;	4295869203	;	5037319571
1327	;	4295869203	;	5000058518
1328	;	4295869203	;	4298480696
1329	;	4295869203	;	5040942455
1330	;	4295869203	;	4295904788
1331	;	4295869203	;	5037944539
1332	;	4295869203	;	5057950164
1333	;	4295869203	;	4295915677
1334	;	4295896489	;	4296653805
1335	;	4295859376	;	4295906595
1336	;	4295859376	;	4295895781
1337	;	4295886908	;	4296610781
1338	;	5000010681	;	4295900747
1339	;	5000010681	;	4295883546
1340	;	5000010681	;	5037132048
1341	;	5000010681	;	5000824105
1342	;	5000010681	;	5000612259
1343	;	4295866092	;	4295909367
1344	;	4295889996	;	5040244748
1345	;	4295890924	;	4296273681
1346	;	4295890924	;	5037474010
1347	;	4295874819	;	4298209952
1348	;	4295874819	;	4295904499
1349	;	4295895781	;	4295915699
1350	;	4295895781	;	4295868215
1351	;	4295895781	;	4295890628
1352	;	4295895781	;	4295900115
1353	;	4295895781	;	4295904081
1354	;	4295895781	;	5040050523
1355	;	4295895781	;	4297062764
1356	;	4295895781	;	4295902738
1357	;	4295895781	;	4295907295
1358	;	4295895781	;	4295908326
1359	;	4295895781	;	4296690777
1360	;	4295895781	;	4295867428
1361	;	4295895781	;	4295912530
1362	;	4295895781	;	4295901542
1363	;	4295895781	;	4295902257
1364	;	4295895781	;	5001105445
1365	;	4295895781	;	4295906873
1366	;	4295895781	;	4295904886
1367	;	4295895781	;	4295869543
1368	;	4295895781	;	5041979475
1369	;	4295895781	;	4296682724
1370	;	4295895781	;	4295876894
1371	;	4295895781	;	4297205259
1372	;	4295895781	;	5040202678
1373	;	4295895781	;	5000013748
1374	;	4295895781	;	5000356661
1375	;	4295895781	;	4295904633
1376	;	4295895781	;	4295874887
1377	;	4295895781	;	4295904722
1378	;	4295895781	;	4297009143
1379	;	4295895781	;	4295899710
1380	;	4295895781	;	5000049965
1381	;	4295895781	;	8589934550
1382	;	5034844193	;	4295869198
1383	;	5034844193	;	4295894740
1384	;	5034844193	;	4296555324
1385	;	5034844193	;	4295905908
1386	;	5034844193	;	4295885689
1387	;	5034844193	;	5037653855
1388	;	5034844193	;	4298458436
1389	;	5034844193	;	4295872661
1390	;	5034844193	;	4295880516
1391	;	5034844193	;	5000032594
1392	;	5034844193	;	4295872506
1393	;	5034844193	;	4295880543
1394	;	5034844193	;	4295904557
1395	;	5034844193	;	4295864860
1396	;	5034844193	;	4295886615
1397	;	5034844193	;	5001621500
1398	;	5034844193	;	4295885039
1399	;	5034844193	;	5000771393
1400	;	5034844193	;	4296627232
1401	;	5034844193	;	4295875633
1402	;	5034844193	;	5000694294
1403	;	5034844193	;	4297089638
1404	;	5034844193	;	5001170594
1405	;	5034844193	;	4295983805
1406	;	5034844193	;	4295860948
1407	;	5034844193	;	4295888540
1408	;	5034844193	;	4298546138
1409	;	5034844193	;	5035422320
1410	;	5034844193	;	5037128948
1411	;	5034844193	;	4295880875
1412	;	5034844193	;	5000067369
1413	;	5034844193	;	4296278222
1414	;	5034844193	;	5035094814
1415	;	5034844193	;	5000629028
1416	;	5034844193	;	4298008784
1417	;	5034844193	;	4295869227
1418	;	5034844193	;	5000068999
1419	;	5034844193	;	4295903744
1420	;	5034844193	;	4295912121
1421	;	5034844193	;	5040145126
1422	;	5034844193	;	4295893562
1423	;	5034844193	;	4295862421
1424	;	5034844193	;	4295862991
1425	;	5034844193	;	4295871069
1426	;	5034844193	;	5037269033
1427	;	5034844193	;	4295885939
1428	;	5034844193	;	4298157900
1429	;	5034844193	;	4295862020
1430	;	5034844193	;	5000074606
1431	;	5034844193	;	4295894852
1432	;	5034844193	;	5000061606
1433	;	5034844193	;	4298009982
1434	;	5034844193	;	5000057716
1435	;	5034844193	;	5000021791
1436	;	5034844193	;	5000825889
1437	;	5034844193	;	4295893306
1438	;	5034844193	;	5000008013
1439	;	5034844193	;	4295880605
1440	;	5034844193	;	5001438555
1441	;	5034844193	;	4298016482
1442	;	5034844193	;	4296121445
1443	;	5034844193	;	5000807300
1444	;	5034844193	;	5035418654
1445	;	5034844193	;	5036162966
1446	;	5034844193	;	4295894786
1447	;	5034844193	;	4295859761
1448	;	5034844193	;	4298025305
1449	;	5034844193	;	4295912846
1450	;	5034844193	;	4295862002
1451	;	5034844193	;	4295859007
1452	;	5034844193	;	5040054995
1453	;	5034844193	;	5074552778
1454	;	5034844193	;	4295904545
1455	;	5034844193	;	4298047101
1456	;	5034844193	;	4295859508
1457	;	5034844193	;	4295881194
1458	;	5034844193	;	5000006235
1459	;	5034844193	;	4295870814
1460	;	5034844193	;	4295887092
1461	;	5034844193	;	5000238301
1462	;	5034844193	;	4298148528
1463	;	5034844193	;	5000648437
1464	;	5034844193	;	4295873648
1465	;	5034844193	;	4295859347
1466	;	5034844193	;	4297069644
1467	;	5034844193	;	4295858665
1468	;	5034844193	;	4295905573
1469	;	5034844193	;	4296045339
1470	;	5034844193	;	5035918635
1471	;	5034844193	;	4295905591
1472	;	5034844193	;	5039879650
1473	;	5034844193	;	4295869217
1474	;	5034844193	;	4295899787
1475	;	5034844193	;	4296570444
1476	;	5034844193	;	5020480106
1477	;	5034844193	;	4295899430
1478	;	5034844193	;	4295911051
1479	;	5034844193	;	4295903805
1480	;	5034844193	;	4295884272
1481	;	5034844193	;	4295884891
1482	;	5034844193	;	4295896447
1483	;	5034844193	;	4295918551
1484	;	5034844193	;	4295884507
1485	;	5034844193	;	4295911050
1486	;	5034844193	;	4296242896
